Month,Orders
2019-08-03,152
2019-10-08,71
2019-12-19,8
2019-09-19,148
2022-06-05,16
2019-09-26,124
2019-12-25,87
2021-02-23,132
2021-02-10,121
2022-05-26,25
2021-06-17,107
2020-03-25,66
2022-10-06,164
2021-12-22,29
2019-06-11,194
2021-11-10,109
2019-01-19,67
2021-06-29,150
2021-01-17,6
2020-09-12,120
2021-04-13,75
2022-04-15,96
2020-09-26,175
2019-07-18,170
2020-04-17,188
2021-05-30,129
2020-11-21,50
2020-03-21,27
2022-10-12,171
2020-01-10,172
2022-06-24,200
2019-10-26,71
2022-10-31,186
2021-06-30,103
2022-07-29,1
2020-01-09,154
2022-06-30,104
2021-06-13,134
2020-07-29,50
2020-07-24,67
2021-06-13,99
2019-04-23,78
2020-10-14,174
2021-02-14,49
2021-10-15,123
2021-04-26,8
2022-04-15,132
2021-09-06,18
2022-06-28,61
2021-03-06,182
2020-08-11,20
2019-07-20,65
2019-08-10,198
2019-03-21,4
2020-04-03,170
2020-11-28,28
2021-12-05,104
2020-08-13,176
2020-02-26,45
2021-03-18,97
2019-07-25,179
2019-11-29,181
2021-06-26,184
2022-01-06,30
2019-08-12,44
2022-02-12,28
2020-07-19,36
2020-06-08,83
2019-05-20,171
2019-03-30,74
2019-02-01,41
2019-08-23,116
2022-08-10,160
2020-10-20,17
2021-11-24,58
2021-10-17,188
2019-04-04,32
2020-05-10,17
2020-07-14,153
2020-12-23,143
2021-03-18,18
2020-09-11,97
2022-08-29,4
2020-05-24,17
2022-09-03,111
2020-06-28,140
2022-08-12,140
2022-04-21,12
2019-06-06,118
2020-09-09,128
2019-09-17,65
2021-10-29,18
2019-11-11,134
2022-06-26,195
2019-09-08,89
2022-07-13,14
2020-03-13,52
2021-06-28,13
2019-04-24,145
2019-08-24,48
2021-01-14,74
2022-11-19,161
2022-04-04,25
2021-11-15,184
2022-10-23,71
2021-08-12,137
2020-06-02,60
2022-01-05,28
2021-09-03,198
2020-07-29,13
2021-05-10,2
2022-06-10,34
2021-08-29,87
2020-08-19,195
2019-07-07,43
2021-06-28,25
2020-03-21,58
2020-10-09,100
2020-02-19,135
2022-08-07,70
2019-02-22,111
2022-07-29,115
2019-01-03,146
2022-09-26,39
2020-01-06,105
2020-02-03,79
2019-06-17,97
2022-04-07,55
2020-08-16,63
2021-09-01,166
2022-08-21,122
2022-02-02,94
2021-09-19,168
2019-07-12,65
2022-06-15,185
2020-05-06,18
2020-10-02,175
2020-07-27,28
2022-04-12,19
2019-02-24,106
2020-10-25,36
2020-01-24,121
2021-10-13,30
2020-10-08,34
2021-10-18,139
2022-07-08,171
2022-08-29,185
2021-08-09,196
2019-04-20,52
2021-07-01,2
2022-01-09,192
2019-08-06,128
2022-10-08,75
2020-08-23,73
2022-04-15,35
2019-09-27,54
2020-08-10,155
2020-08-12,88
2019-02-28,141
2022-12-14,164
2019-01-07,188
2019-07-05,146
2021-09-18,116
2019-12-22,116
2019-11-08,32
2020-06-26,10
2022-01-11,28
2019-11-07,119
2022-10-14,191
2019-10-17,135
2020-08-10,151
2022-09-18,176
2020-05-14,84
2020-05-22,49
2021-06-27,140
2022-04-21,192
2022-01-22,133
2021-06-02,79
2022-07-19,35
2019-10-03,188
2019-01-17,13
2020-11-15,141
2019-07-14,95
2021-07-13,75
2022-11-24,1
2021-12-18,27
2020-11-01,7
2021-02-24,14
2020-05-25,120
2020-11-11,169
2022-07-06,153
2021-12-12,85
2022-11-01,94
2020-05-30,55
2021-09-04,155
2022-10-11,23
2019-07-28,3
2019-04-13,101
2019-10-06,84
2021-09-25,34
2020-05-12,125
2019-01-30,122
2019-05-10,104
2021-09-01,141
2021-02-26,55
2019-03-16,148
2020-07-24,158
2019-07-28,33
2022-05-19,177
2020-09-05,88
2022-08-12,48
2021-12-22,68
2021-04-23,97
2022-01-05,59
2020-01-16,114
2019-11-10,142
2022-10-22,11
2019-06-21,139
2021-07-01,88
2020-11-19,6
2020-11-30,138
2022-01-26,174
2020-03-30,8
2022-12-19,148
2020-01-02,14
2019-03-18,178
2020-05-08,184
2019-02-17,102
2021-12-02,164
2022-01-01,189
2020-07-16,30
2019-01-28,118
2020-10-24,40
2020-11-28,149
2020-07-08,9
2022-12-19,156
2019-11-13,24
2020-03-15,82
2022-06-28,13
2019-03-21,89
2022-02-01,116
2020-07-03,181
2022-03-15,43
2022-12-03,122
2022-01-24,130
2022-12-29,172
2020-04-29,158
2021-11-16,35
2020-04-25,22
2020-07-01,13
2019-12-20,185
2020-03-20,31
2019-11-13,91
2021-12-29,33
2019-12-17,98
2020-12-14,91
2020-10-05,50
2022-04-03,47
2019-08-04,127
2021-02-14,68
2021-01-27,184
2021-08-04,153
2020-10-28,180
2022-04-29,101
2021-08-19,109
2019-11-19,171
2022-04-06,105
2022-10-03,76
2019-10-28,43
2020-05-08,172
2021-06-09,105
2021-10-09,78
2019-09-18,16
2019-06-07,110
2019-12-31,25
2020-02-03,72
2019-01-15,179
2021-05-30,50
2021-04-07,154
2022-11-14,79
2022-01-21,11
2022-08-06,41
2021-06-25,196
2020-07-09,82
2021-02-14,13
2022-04-29,118
2021-12-15,141
2021-09-19,42
2021-07-24,191
2019-01-17,23
2022-01-24,139
2020-07-19,99
2020-05-07,57
2020-06-26,139
2020-12-14,112
2019-08-09,63
2022-12-09,121
2020-04-13,67
2022-09-27,180
2019-08-31,196
2021-02-12,48
2021-05-05,84
2022-04-27,93
2021-05-23,195
2021-07-17,7
2019-12-11,79
2022-09-08,196
2021-01-25,200
2022-08-02,61
2021-08-29,152
2021-03-12,133
2019-05-20,103
2020-05-22,81
2020-03-22,157
2021-09-01,20
2021-11-07,196
2022-12-30,14
2020-09-15,109
2019-09-05,137
2022-10-12,16
2022-09-26,174
2020-08-30,102
2020-07-04,198
2019-03-28,20
2022-02-15,136
2020-03-21,81
2020-11-06,67
2019-08-10,151
2020-03-05,172
2020-08-26,87
2020-05-21,98
2021-08-01,38
2019-02-13,45
2022-06-30,130
2020-10-11,143
2022-08-14,63
2019-04-17,143
2022-08-17,55
2021-01-28,112
2019-06-19,169
2022-01-24,97
2022-07-03,191
2020-10-08,141
2020-11-22,158
2019-08-25,50
2022-05-26,127
2022-11-05,15
2021-06-08,142
2019-03-10,23
2020-05-27,4
2019-09-10,114
2019-01-04,141
2021-02-03,200
2020-01-17,104
2022-04-12,110
2019-03-11,115
2020-08-07,154
2021-06-02,108
2019-10-05,136
2022-04-26,173
2022-07-07,54
2020-09-17,118
2019-04-02,186
2020-07-03,166
2019-10-10,133
2021-10-09,136
2021-04-15,13
2020-04-25,199
2020-02-24,158
2020-09-18,189
2020-05-18,119
2019-04-25,96
2019-09-03,23
2020-06-22,92
2019-08-18,134
2020-04-20,121
2020-03-21,150
2019-03-15,162
2019-08-18,61
2021-08-24,57
2022-01-19,103
2019-11-09,48
2020-09-23,155
2019-05-13,47
2021-12-26,55
2022-09-17,99
2021-02-10,109
2019-06-24,46
2021-03-30,164
2019-06-22,200
2021-09-03,157
2020-06-04,154
2021-05-02,105
2021-01-30,23
2021-03-29,127
2019-07-03,29
2022-12-23,78
2022-12-09,183
2019-11-08,97
2019-06-11,156
2022-10-20,64
2020-02-14,81
2022-01-31,197
2022-02-23,6
2019-11-01,135
2021-12-23,181
2020-06-22,150
2020-04-12,108
2020-04-17,30
2022-03-31,153
2019-04-04,70
2022-02-15,146
2020-06-27,195
2020-09-13,79
2022-06-03,155
2021-05-28,100
2021-05-13,193
2022-02-24,42
2019-03-28,182
2021-10-19,135
2022-04-22,156
2021-01-27,193
2019-09-27,153
2020-07-24,113
2022-02-16,81
2019-12-21,88
2019-07-19,102
2021-09-09,45
2019-12-29,104
2019-04-18,116
2019-04-29,47
2019-05-29,177
2019-07-24,157
2021-11-19,27
2022-07-20,135
2022-10-09,41
2019-01-28,181
2020-05-18,13
2020-12-01,196
2022-11-04,141
2020-09-27,25
2020-09-03,61
2019-07-15,7
2019-09-01,192
2021-10-08,181
2021-05-09,46
2020-02-03,22
2019-09-15,178
2019-05-16,74
2022-05-24,86
2020-10-08,97
2019-08-05,102
2022-01-03,143
2020-04-28,121
2021-04-18,76
2022-01-22,139
2019-05-07,188
2020-10-10,88
2020-08-05,111
2020-10-07,184
2022-07-15,145
2019-01-11,68
2019-08-24,41
2020-06-25,60
2020-08-16,30
2020-07-18,105
2020-04-04,56
2021-03-20,137
2021-09-22,180
2021-11-25,186
2022-12-22,142
2019-08-07,176
2021-07-22,159
2020-07-06,29
2021-10-17,84
2020-04-03,153
2022-08-07,50
2019-09-10,175
2020-05-27,3
2020-06-11,2
2022-06-17,186
2021-12-25,111
2021-01-26,16
2020-07-27,199
2020-02-29,82
2019-07-02,25
2020-01-15,24
2022-09-08,118
2019-11-21,59
2019-05-24,57
2021-03-31,138
2020-02-03,10
2022-05-23,190
2022-05-04,102
2022-11-05,191
2022-01-01,2
2021-11-02,199
2019-11-19,94
2021-09-10,155
2022-10-05,18
2020-03-25,39
2022-09-02,148
2019-01-03,130
2022-06-03,71
2020-06-04,74
2019-02-20,25
2019-04-19,28
2022-09-14,95
2019-08-21,101
2021-06-14,71
2020-10-12,68
2022-03-09,123
2022-06-06,67
2019-08-14,18
2019-10-11,109
2019-06-15,22
2019-05-15,41
2019-02-23,87
2022-08-24,136
2019-12-11,59
2020-10-09,132
2020-04-29,95
2021-04-17,112
2019-12-05,169
2022-12-29,130
2019-08-14,173
2022-10-22,157
2022-07-18,68
2022-10-27,69
2022-06-07,173
2022-01-02,84
2019-04-08,100
2020-08-06,70
2022-01-17,10
2022-06-10,9
2020-09-05,25
2019-04-19,5
2021-07-13,184
2022-12-01,122
2021-07-17,8
2022-06-09,4
2022-07-28,41
2019-11-19,151
2019-11-18,104
2019-03-29,154
2020-05-08,40
2022-07-29,81
2021-11-12,34
2022-09-20,20
2019-05-19,17
2019-06-26,187
2020-08-17,98
2022-03-20,193
2019-12-23,166
2020-11-10,32
2019-08-13,35
2019-12-23,151
2022-10-27,91
2022-08-25,91
2019-11-24,66
2022-03-25,179
2022-12-24,13
2022-04-23,98
2020-01-19,41
2020-08-08,62
2019-08-31,85
2020-08-20,100
2021-12-30,123
2021-08-13,175
2020-06-02,125
2021-12-07,124
2020-12-07,17
2022-11-15,124
2022-09-17,150
2021-12-04,25
2022-12-01,140
2020-04-20,53
2022-03-24,146
2020-04-04,88
2019-01-11,48
2020-02-18,13
2020-07-16,158
2020-07-21,107
2020-08-29,16
2020-11-30,65
2021-04-02,6
2022-02-04,40
2022-03-10,95
2019-02-13,19
2020-08-07,153
2022-11-09,195
2020-07-18,83
2021-05-03,196
2019-04-19,157
2022-11-29,169
2020-12-18,195
2019-03-20,189
2019-04-12,162
2020-06-07,17
2022-05-14,65
2021-09-01,92
2022-09-17,182
2019-05-07,59
2022-06-05,96
2021-03-23,39
2020-09-22,81
2021-04-07,157
2022-11-11,4
2019-07-02,40
2022-04-02,104
2022-09-14,81
2022-11-01,98
2022-02-19,122
2021-05-02,51
2022-06-15,152
2022-11-19,80
2019-07-20,80
2021-12-20,161
2021-05-16,48
2022-10-06,95
2020-07-03,99
2020-09-26,171
2021-05-18,131
2021-11-05,93
2022-02-24,33
2019-02-16,167
2022-02-28,4
2022-11-03,28
2020-01-28,107
2020-03-10,11
2021-03-02,11
2022-07-29,78
2022-10-12,89
2020-09-06,24
2022-06-03,193
2022-11-17,29
2019-08-18,196
2019-08-07,179
2019-12-15,21
2022-07-29,167
2021-12-29,155
2022-06-18,143
2021-07-13,26
2022-01-02,84
2020-02-09,44
2020-08-11,10
2020-04-11,62
2019-07-13,135
2022-09-24,43
2020-10-14,24
2021-06-30,188
2019-12-08,184
2019-01-06,187
2021-02-11,97
2020-12-16,90
2021-12-25,135
2022-03-09,70
2019-04-02,199
2021-04-13,150
2021-05-26,49
2021-02-06,182
2020-10-08,176
2019-04-11,200
2021-01-29,116
2022-02-20,45
2021-02-07,200
2019-04-15,38
2019-11-07,50
2022-02-12,134
2020-12-09,110
2019-01-17,122
2021-01-31,179
2019-07-07,4
2020-07-31,181
2019-02-08,30
2020-03-10,87
2019-04-09,91
2021-07-04,36
2020-08-09,5
2022-05-21,67
2021-11-13,63
2021-08-08,198
2021-02-13,122
2019-03-25,128
2022-05-27,46
2022-12-04,98
2019-11-05,55
2019-12-14,196
2021-03-03,175
2020-08-22,15
2022-12-04,123
2021-03-16,120
2022-07-25,149
2021-02-19,126
2019-07-18,37
2022-01-17,149
2022-04-21,187
2022-05-29,107
2019-12-09,53
2019-01-29,134
2019-07-31,119
2020-07-16,137
2021-05-24,19
2021-07-19,85
2019-03-23,26
2021-01-29,44
2019-12-06,49
2020-11-02,6
2021-01-11,46
2020-12-21,47
2020-01-21,26
2020-05-10,171
2021-12-05,45
2022-02-10,80
2020-12-11,72
2019-09-28,31
2022-12-17,87
2021-08-12,51
2020-09-01,126
2021-02-17,53
2020-11-23,159
2022-05-11,117
2019-01-01,31
2019-10-18,62
2020-02-09,184
2019-03-09,101
2022-07-26,137
2020-07-07,124
2021-09-21,163
2022-01-01,83
2021-06-29,200
2022-07-16,198
2022-03-31,185
2022-11-03,53
2022-01-22,85
2019-10-25,77
2021-04-12,80
2019-08-19,69
2019-05-24,103
2020-12-19,176
2022-07-08,143
2019-11-22,30
2021-06-12,19
2021-10-14,7
2019-09-22,134
2021-08-16,69
2020-06-24,178
2022-11-13,14
2020-11-11,97
2019-11-24,61
2020-06-28,54
2020-07-12,79
2022-04-01,141
2022-05-07,176
2020-12-05,44
2021-10-20,42
2021-12-09,88
2020-12-31,32
2020-06-10,111
2019-04-13,90
2020-02-11,130
2021-05-02,188
2019-11-28,117
2019-04-20,99
2021-06-06,122
2020-09-08,168
2022-02-19,110
2020-02-10,77
2021-07-03,60
2019-11-13,121
2022-10-19,176
2020-06-08,97
2021-07-31,129
2020-06-02,129
2022-03-10,34
2022-03-29,192
2021-10-21,165
2019-05-02,85
2022-07-12,103
2022-11-25,152
2020-04-22,134
2021-06-02,16
2022-06-09,160
2021-06-11,98
2019-12-24,46
2019-10-02,147
2019-03-01,41
2020-10-04,170
2020-03-01,1
2020-01-21,110
2020-01-31,45
2020-09-22,58
2021-11-22,37
2020-02-01,7
2021-07-19,135
2021-05-11,57
2020-02-15,149
2020-11-04,139
2021-01-25,70
2022-06-22,103
2020-04-11,50
2021-06-20,39
2021-09-05,144
2020-12-02,33
2020-05-21,110
2020-07-16,29
2019-01-07,57
2022-01-21,151
2019-11-18,84
2020-02-15,38
2020-12-03,146
2019-01-24,43
2019-02-08,165
2022-01-13,176
2020-07-06,109
2021-05-21,128
2021-09-19,34
2021-02-12,32
2019-08-18,48
2020-08-16,86
2019-11-11,167
2022-04-27,76
2021-11-19,42
2020-03-23,93
2022-03-21,188
2019-08-16,117
2020-12-28,192
2021-03-04,167
2019-03-12,75
2022-04-17,142
2022-02-21,51
2021-03-18,187
2022-08-16,18
2022-10-15,21
2020-08-05,193
2019-10-29,145
2021-03-05,176
2022-08-15,52
2022-01-30,123
2020-01-24,38
2019-11-20,93
2022-02-25,187
2022-10-26,157
2020-11-29,97
2021-07-28,194
2021-02-16,81
2022-06-13,4
2020-08-03,84
2022-03-01,132
2019-04-22,97
2019-11-10,159
2019-06-16,191
2022-03-25,193
2022-08-21,16
2022-03-24,192
2019-03-18,161
2019-02-06,66
2022-01-27,92
2019-10-18,38
2020-01-28,154
2020-09-26,67
2022-07-15,30
2021-11-20,82
2021-06-02,89
2020-07-28,141
2021-05-25,82
2021-10-22,114
2020-05-04,15
2020-05-14,185
2020-11-06,79
2019-01-16,34
2019-02-25,109
2020-08-31,188
2019-02-11,65
2021-03-29,24
2020-12-10,157
2021-04-16,163
2021-04-02,180
2019-01-10,145
2021-09-30,152
2020-02-02,182
2022-04-03,52
2020-12-26,41
2021-06-15,190
2022-04-06,48
2021-08-27,69
2019-12-09,76
2022-03-21,48
2019-03-09,98
2020-02-27,88
2022-11-29,82
2022-03-12,73
2022-06-08,132
2021-07-04,161
2019-05-01,55
2021-09-16,124
2020-09-04,133
2022-07-30,35
2020-12-23,11
2020-09-14,152
2022-09-14,74
2022-09-12,89
2020-10-10,25
2019-04-22,53
2020-07-16,51
2022-10-22,161
2021-04-20,64
2021-03-16,168
2022-02-21,38
2021-11-15,189
2020-08-30,172
2022-01-18,8
2020-11-18,46
2019-01-19,186
2019-03-07,74
2021-01-05,33
2020-01-02,194
2021-07-15,129
2021-01-14,5
2022-01-16,14
2019-03-02,89
2019-12-01,142
2019-01-21,18
2020-07-26,170
2022-04-02,195
2020-04-29,81
2019-04-05,171
2022-01-01,24
2021-11-26,131
2022-08-18,53
2021-10-15,191
2021-12-30,151
2019-02-17,4
2019-11-21,5
2019-03-05,152
2022-08-09,179
2019-08-16,77
2019-03-03,81
2021-07-11,159
2022-06-30,9
2019-05-16,3
2020-07-27,124
2019-05-14,132
2022-06-26,180
2022-09-05,199
2020-09-06,103
2019-12-02,167
2021-04-09,80
2020-08-25,187
2022-05-28,59
2019-07-09,173
2022-01-31,169
2021-06-24,19
2022-02-11,4
2021-08-27,86
2020-10-21,70
2022-11-13,170
2019-06-20,132
2022-02-04,67
2020-06-04,118
2019-11-26,58
2021-07-27,173
2021-11-20,120
2019-12-28,4
2019-12-04,132
2020-12-08,104
2019-06-27,66
2019-03-19,32
2020-02-10,89
2019-08-01,152
2021-12-11,87
2020-06-08,167
2022-04-01,79
2022-02-17,21
2022-08-03,167
2022-12-15,89
2021-04-08,184
2022-10-17,103
2021-09-16,77
2022-08-28,113
2020-04-14,198
2022-11-17,195
2020-05-28,37
2022-11-30,8
2022-06-21,158
2019-08-25,77
2020-01-06,177
2021-02-06,29
2021-11-12,136
2021-03-04,18
2020-01-09,12
2020-11-30,29
2020-08-19,42
2020-12-24,182
2022-05-24,149
2021-08-24,69
2020-05-17,34
2021-03-21,181
2022-03-03,76
2022-05-11,136
2022-04-25,87
2019-04-18,83
2020-03-20,170
2021-05-10,89
2021-11-06,57
2021-11-16,79
2022-07-22,109
2019-04-14,4
2019-07-31,134
2021-04-10,13
2022-12-19,169
2020-05-29,141
2021-06-10,43
2019-10-08,157
2019-12-17,124
2019-06-18,160
2020-09-24,137
2022-08-20,13
2022-04-22,36
2019-08-12,72
2020-09-17,142
2021-07-17,84
2019-10-24,48
2020-03-14,139
2019-04-09,184
2019-11-19,189
2021-01-03,200
2019-07-13,113
2022-08-29,1
2020-10-31,146
2022-08-20,156
2022-01-15,16
2021-03-26,198
2022-12-21,60
2020-06-05,7
2022-04-14,159
2019-11-24,114
2019-06-21,67
2020-02-24,90
2019-09-05,158
2019-12-13,176
2022-11-29,55
2022-08-11,22
2019-02-05,159
2019-12-15,162
2019-10-17,199
2021-04-10,184
2019-03-12,68
2020-07-19,2
2020-01-02,11
2021-01-09,70
2021-01-01,181
2019-09-10,62
2021-05-01,183
2022-08-17,32
2022-02-02,86
2019-04-04,81
2020-03-28,119
2022-01-11,121
2022-07-27,85
2021-02-10,77
2020-08-12,126
2021-10-08,7
2020-06-26,104
2019-11-07,122
2022-08-19,171
2019-11-03,73
2019-11-04,136
2021-01-29,100
2022-10-14,46
2022-08-24,38
2021-09-27,94
2021-07-30,197
2021-10-23,5
2022-02-27,158
2022-11-11,179
2019-02-20,51
2020-07-08,193
2022-02-05,188
2021-02-15,129
2020-07-07,165
2019-02-25,166
2022-09-11,6
2019-07-04,36
2021-09-28,84
2022-01-10,117
2022-04-28,165
2021-01-27,138
2021-08-02,156
2019-05-17,47
2020-03-26,99
2020-03-20,156
2020-03-11,168
2021-03-23,195
2022-09-06,42
2020-03-10,171
2019-06-07,4
2020-03-16,142
2019-02-24,39
2021-10-12,24
2022-08-01,47
2021-06-08,77
2019-11-23,194
2021-01-31,3
2022-12-19,20
2021-09-08,8
2021-05-07,72
2021-07-18,38
2019-06-02,28
2021-05-24,68
2020-05-25,16
2020-07-09,40
2019-09-10,48
2019-09-12,153
2021-12-11,96
2022-02-18,182
2021-11-03,46
2020-12-04,8
2019-05-12,134
2022-08-21,29
2022-06-30,62
2019-04-21,171
2021-09-29,191
2020-01-08,141
2020-02-01,111
2020-10-15,95
2020-07-01,164
2019-04-17,63
2019-11-15,82
2019-05-10,66
2021-11-27,180
2020-02-29,22
2022-08-17,100
2022-12-06,181
2021-05-02,100
2020-04-19,194
2022-05-13,187
2022-09-15,59
2020-09-06,133
2020-09-21,84
2019-02-23,56
2020-04-02,156
2020-10-05,57
2022-10-25,56
2022-11-15,70
2022-07-10,66
2021-01-10,146
2022-09-28,105
2019-08-25,63
2020-05-15,145
2021-07-26,130
2020-08-31,30
2019-05-08,136
2019-12-27,80
2019-12-14,27
2020-04-11,10
2021-04-17,84
2020-08-15,156
2020-07-31,154
2020-05-09,180
2022-12-02,2
2019-05-01,124
2021-09-10,76
2020-04-25,166
2021-06-20,114
2020-11-06,167
2021-02-17,22
2019-03-14,161
2021-06-19,59
2021-03-26,136
2021-06-20,113
2020-06-17,64
2022-05-10,140
2020-08-14,126
2020-07-28,12
2021-01-18,160
2020-01-06,57
2021-05-03,55
2022-06-03,12
2021-10-01,23
2022-10-24,53
2021-12-05,102
2022-01-21,188
2019-06-30,145
2019-03-12,42
2022-11-03,32
2020-08-06,90
2021-08-25,157
2020-01-26,55
2021-07-05,113
2020-02-16,168
2019-02-28,42
2021-09-23,182
2019-10-16,43
2020-12-18,13
2021-05-13,155
2022-02-22,103
2020-04-10,106
2022-07-01,162
2020-10-14,13
2022-04-19,74
2020-09-02,127
2022-09-08,62
2021-05-30,44
2021-11-29,12
2022-04-24,120
2022-12-05,118
2020-07-27,23
2022-03-08,129
2022-08-19,19
2021-04-27,118
2020-03-20,69
2022-02-14,30
2020-01-31,121
2022-12-28,102
2021-09-13,104
2022-10-07,171
2020-08-25,45
2022-11-26,155
2022-07-16,118
2021-06-30,131
2021-04-21,158
2022-08-27,120
2020-12-13,83
2020-12-02,70
2019-03-15,109
2021-06-24,10
2021-10-14,8
2020-06-28,145
2022-01-31,94
2020-04-07,173
2020-06-19,37
2019-07-09,53
2022-08-19,149
2020-12-23,39
2020-10-09,121
2019-09-21,158
2019-11-03,76
2022-05-06,33
2019-12-31,128
2021-02-12,177
2022-12-26,121
2022-11-08,64
2021-03-16,197
2022-07-27,76
2022-09-21,134
2022-02-08,82
2021-06-04,175
2019-04-03,171
2022-03-22,129
2021-01-13,98
2022-07-08,118
2022-09-15,168
2019-02-10,81
2020-08-20,10
2021-01-24,110
2021-03-12,46
2022-02-28,104
2019-12-02,41
2022-06-29,58
2020-06-08,173
2021-12-20,1
2019-01-05,143
2020-07-12,49
2021-10-12,114
2021-08-16,161
2019-03-25,34
2020-07-17,176
2020-04-29,192
2022-02-12,177
2020-04-04,152
2020-03-15,46
2020-04-02,126
2020-03-10,171
2019-08-18,135
2020-10-07,139
2019-08-12,71
2022-10-18,76
2022-04-30,163
2021-12-10,48
2019-08-23,24
2020-11-08,125
2022-01-11,117
2021-11-09,182
2021-07-14,52
2019-07-07,59
2022-12-20,125
2022-03-19,106
2020-01-15,142
2020-04-19,182
2019-09-16,179
2022-05-17,148
2022-08-02,69
2021-03-08,134
2020-12-30,99
2020-02-08,83
2022-03-28,58
2022-11-30,175
2022-10-21,147
2020-03-19,137
2021-09-11,120
2020-05-08,166
2021-06-09,198
2023-01-01,8
2020-05-26,65
2021-02-23,73
2021-12-27,183
2022-08-08,193
2021-06-23,69
2021-12-08,163
2022-01-08,75
2019-08-26,140
2020-09-14,122
2020-10-16,86
2022-09-02,10
2020-12-04,169
2022-01-12,159
2019-11-21,34
2022-05-24,165
2021-10-24,151
2019-10-17,116
2020-06-01,116
2021-11-07,49
2020-07-02,16
2021-01-19,49
2022-09-06,78
2019-12-10,64
2020-08-18,114
2021-04-07,56
2022-02-25,106
2021-12-15,38
2022-02-22,2
2022-10-18,96
2019-07-26,171
2020-01-14,193
2019-11-30,29
2022-05-27,12
2020-05-04,59
2021-12-25,181
2020-02-11,9
2021-07-12,126
2019-10-27,158
2021-08-24,105
2020-02-29,26
2019-10-02,42
2022-10-07,105
2020-12-06,20
2019-03-24,41
2019-03-24,145
2022-11-07,10
2020-12-23,146
2021-06-14,140
2019-11-12,5
2021-01-03,162
2020-11-28,68
2020-12-11,53
2020-09-25,104
